name,base_job,論理,抽象,集中,実行,学習,対人,倫理,意思決定,当事者,成果
DA_dummy_11,DA,0.924719727083229000000000000000 ,0.898013284206866000000000000000 ,0.743956743409199000000000000000 ,0.631723325259861000000000000000 ,0.766687560702846000000000000000 ,0.583642642225587000000000000000 ,0.588482414183301000000000000000 ,0.727766465145658000000000000000 ,0.708959968351415000000000000000 ,0.655115191332540000000000000000 
DA_dummy_12,DA,0.915653852092179000000000000000 ,0.928538726839737000000000000000 ,0.773260575091755000000000000000 ,0.701187998722993000000000000000 ,0.711107107228693000000000000000 ,0.606750401002279000000000000000 ,0.829262781020597000000000000000 ,0.845525199440491000000000000000 ,0.611479014928630000000000000000 ,0.722047520560212000000000000000 
DA_dummy_13,DA,0.923693037758286000000000000000 ,0.917895519114130000000000000000 ,0.823383658932844000000000000000 ,0.769099898286443000000000000000 ,0.707964210746995000000000000000 ,0.518481758310050000000000000000 ,0.752433098684838000000000000000 ,0.849623071124157000000000000000 ,0.580163748615218000000000000000 ,0.631852646346295000000000000000 
DA_dummy_14,DA,0.917330354718247000000000000000 ,0.902438492647526000000000000000 ,0.844635842960872000000000000000 ,0.710053618928056000000000000000 ,0.781981654930751000000000000000 ,0.646900998190878000000000000000 ,0.705701251628744000000000000000 ,0.677107964390763000000000000000 ,0.666683869322735000000000000000 ,0.722940910037980000000000000000 
DA_dummy_15,DA,0.939121703022372000000000000000 ,0.898498271697724000000000000000 ,0.736843354377496000000000000000 ,0.715090633634518000000000000000 ,0.849957464224822000000000000000 ,0.620508297127434000000000000000 ,0.650304441981266000000000000000 ,0.784040258296379000000000000000 ,0.680624297005615000000000000000 ,0.701838775725251000000000000000 
DA_dummy_16,DA,0.925616424673344000000000000000 ,0.920665217800969000000000000000 ,0.728784714933789000000000000000 ,0.751650789264459000000000000000 ,0.735516247575171000000000000000 ,0.670080548012305000000000000000 ,0.677098853984501000000000000000 ,0.823363954966944000000000000000 ,0.683654413175978000000000000000 ,0.725323289184918000000000000000 
DA_dummy_17,DA,0.931305608000067000000000000000 ,0.917723690216173000000000000000 ,0.717758590753862000000000000000 ,0.721834984512456000000000000000 ,0.809049630188172000000000000000 ,0.651650548432246000000000000000 ,0.762011034799352000000000000000 ,0.733531338875796000000000000000 ,0.726910907944418000000000000000 ,0.708508931751028000000000000000 
DA_dummy_18,DA,0.925037963676090000000000000000 ,0.926458367562736000000000000000 ,0.738238968244632000000000000000 ,0.665757826129595000000000000000 ,0.756069206976667000000000000000 ,0.686557799661049000000000000000 ,0.806090887833901000000000000000 ,0.775200772561071000000000000000 ,0.673454590956842000000000000000 ,0.778353801575332000000000000000 
DA_dummy_19,DA,0.908907265281114000000000000000 ,0.911663935040751000000000000000 ,0.739264277462621000000000000000 ,0.724120718302740000000000000000 ,0.833805907186331000000000000000 ,0.498964935885952000000000000000 ,0.646610311417093000000000000000 ,0.752553383795672000000000000000 ,0.770338836447250000000000000000 ,0.666172844031203000000000000000 
DA_dummy_20,DA,0.900955560803173000000000000000 ,0.849476052289989000000000000000 ,0.865915004639612000000000000000 ,0.773509208757997000000000000000 ,0.725142187746248000000000000000 ,0.695034013288551000000000000000 ,0.651835238037674000000000000000 ,0.812966407373400000000000000000 ,0.730837924011795000000000000000 ,0.656111482450258000000000000000 
DA_dummy_21,DA,0.941397640690405000000000000000 ,0.857308958543057000000000000000 ,0.815203887437192000000000000000 ,0.754297238822064000000000000000 ,0.796673237084256000000000000000 ,0.745518170127177000000000000000 ,0.714340003493101000000000000000 ,0.765120298479593000000000000000 ,0.694721822567802000000000000000 ,0.573279239008578000000000000000 
DA_dummy_22,DA,0.936396514188857000000000000000 ,0.865945660619301000000000000000 ,0.818869889022919000000000000000 ,0.729067304727061000000000000000 ,0.793221432919123000000000000000 ,0.705845151691282000000000000000 ,0.772970548398059000000000000000 ,0.810634805029435000000000000000 ,0.639272009284875000000000000000 ,0.644993390049896000000000000000 
DA_dummy_23,DA,0.947877981576288000000000000000 ,0.906514181931199000000000000000 ,0.792277699562626000000000000000 ,0.660711106273759000000000000000 ,0.799087921817518000000000000000 ,0.517630617259585000000000000000 ,0.777569414085523000000000000000 ,0.799625796520635000000000000000 ,0.743270244445677000000000000000 ,0.621052507889302000000000000000 
DA_dummy_24,DA,0.952341437714712000000000000000 ,0.883022076205012000000000000000 ,0.800813388341721000000000000000 ,0.717869381457087000000000000000 ,0.653459220780519000000000000000 ,0.611404752524587000000000000000 ,0.620321008520982000000000000000 ,0.697539642300627000000000000000 ,0.672643179260418000000000000000 ,0.688084538149115000000000000000 
DA_dummy_25,DA,0.932520623871566000000000000000 ,0.912152052022387000000000000000 ,0.750781352734772000000000000000 ,0.703348499502066000000000000000 ,0.831134761144646000000000000000 ,0.672029981045658000000000000000 ,0.634158250624020000000000000000 ,0.736077694106926000000000000000 ,0.733750377305527000000000000000 ,0.637927629156606000000000000000 
DA_dummy_26,DA,0.891626934850431000000000000000 ,0.833311549197187000000000000000 ,0.731567624811842000000000000000 ,0.771882789682757000000000000000 ,0.650692618649992000000000000000 ,0.641227979807506000000000000000 ,0.782795354778581000000000000000 ,0.760566841540166000000000000000 ,0.631760873311656000000000000000 ,0.743032982319607000000000000000 
DA_dummy_27,DA,0.930195535766556000000000000000 ,0.899368343135224000000000000000 ,0.683882918956746000000000000000 ,0.710441558773731000000000000000 ,0.831595979472954000000000000000 ,0.671075499952819000000000000000 ,0.766977257509645000000000000000 ,0.818167310255250000000000000000 ,0.708766850116125000000000000000 ,0.623150569533136000000000000000 
DA_dummy_28,DA,0.922686057141459000000000000000 ,0.929641883333564000000000000000 ,0.733905220142390000000000000000 ,0.738689402779448000000000000000 ,0.790707178777758000000000000000 ,0.623054602630923000000000000000 ,0.764160522779129000000000000000 ,0.760765512951947000000000000000 ,0.667458020534658000000000000000 ,0.687311181842707000000000000000 
DA_dummy_29,DA,0.905401036207979000000000000000 ,0.834560386072261000000000000000 ,0.805914946881408000000000000000 ,0.639008390502144000000000000000 ,0.794346678756856000000000000000 ,0.568323079805732000000000000000 ,0.806954989920236000000000000000 ,0.788256177623162000000000000000 ,0.625867231174140000000000000000 ,0.604165086308617000000000000000 
DA_dummy_30,DA,0.944380823173078000000000000000 ,0.915528068817279000000000000000 ,0.699180249454208000000000000000 ,0.732380869126265000000000000000 ,0.790096344763912000000000000000 ,0.586475344095844000000000000000 ,0.757034929703160000000000000000 ,0.809126050694312000000000000000 ,0.634629277835392000000000000000 ,0.683331609328653000000000000000 
DA_dummy_31,DA,0.952072518140110000000000000000 ,0.883665425638619000000000000000 ,0.724783603771049000000000000000 ,0.755082471189501000000000000000 ,0.753348861381831000000000000000 ,0.570001574516313000000000000000 ,0.786025067538336000000000000000 ,0.842247383506676000000000000000 ,0.697616736370982000000000000000 ,0.700414632633111000000000000000 
DA_dummy_32,DA,0.929173610318442000000000000000 ,0.882229121820044000000000000000 ,0.864312472465118000000000000000 ,0.663194619633266000000000000000 ,0.790621250395842000000000000000 ,0.609250430754476000000000000000 ,0.726519865615022000000000000000 ,0.700062154946039000000000000000 ,0.812876370055594000000000000000 ,0.668933853528277000000000000000 
DA_dummy_33,DA,0.895088390950405000000000000000 ,0.925085403435743000000000000000 ,0.729576186308196000000000000000 ,0.752775855001788000000000000000 ,0.755694075106143000000000000000 ,0.510836226071623000000000000000 ,0.714981277905292000000000000000 ,0.780780032874809000000000000000 ,0.568978413732705000000000000000 ,0.634759314682334000000000000000 
DA_dummy_34,DA,0.920784102394340000000000000000 ,0.916457385963763000000000000000 ,0.743440944237023000000000000000 ,0.773444055823699000000000000000 ,0.742802545586950000000000000000 ,0.616829657231104000000000000000 ,0.725937958345750000000000000000 ,0.824654451433814000000000000000 ,0.606679135920975000000000000000 ,0.632042759607595000000000000000 
DA_dummy_35,DA,0.906945224742945000000000000000 ,0.903421024097630000000000000000 ,0.723758627070630000000000000000 ,0.735801940225186000000000000000 ,0.758942862039591000000000000000 ,0.554032750545154000000000000000 ,0.701186651594873000000000000000 ,0.830677538299137000000000000000 ,0.693809797111037000000000000000 ,0.620907278441851000000000000000 
DA_dummy_36,DA,0.904121924986570000000000000000 ,0.881995024873615000000000000000 ,0.824821533412190000000000000000 ,0.692644892155469000000000000000 ,0.713824547642678000000000000000 ,0.603195397668508000000000000000 ,0.769184292976535000000000000000 ,0.783762078807327000000000000000 ,0.633731112907242000000000000000 ,0.627605449898316000000000000000 
DA_dummy_37,DA,0.905419689034456000000000000000 ,0.869818385659935000000000000000 ,0.754230752149609000000000000000 ,0.730252563738929000000000000000 ,0.766973470524767000000000000000 ,0.595415675461083000000000000000 ,0.727736488277629000000000000000 ,0.748658909604660000000000000000 ,0.602117130868005000000000000000 ,0.660682326161864000000000000000 
DA_dummy_38,DA,0.917001614707240000000000000000 ,0.913002918863891000000000000000 ,0.764270376808249000000000000000 ,0.768309428739779000000000000000 ,0.780631865934087000000000000000 ,0.682810360405629000000000000000 ,0.749954283910665000000000000000 ,0.719230004960800000000000000000 ,0.640589074465016000000000000000 ,0.683028481465188000000000000000 
DA_dummy_39,DA,0.897285243752486000000000000000 ,0.888443284990621000000000000000 ,0.803757718228078000000000000000 ,0.634150879778318000000000000000 ,0.840745241348290000000000000000 ,0.647161463714157000000000000000 ,0.706389307236749000000000000000 ,0.783311066947436000000000000000 ,0.715557673959258000000000000000 ,0.690091338702808000000000000000 
DA_dummy_40,DA,0.927003579031499000000000000000 ,0.895698625427145000000000000000 ,0.792877146280561000000000000000 ,0.726882408104003000000000000000 ,0.747051473621758000000000000000 ,0.556294827475364000000000000000 ,0.631497611292346000000000000000 ,0.780038672925376000000000000000 ,0.597104380351297000000000000000 ,0.768221127034457000000000000000 
DA_dummy_41,DA,0.900305856821710000000000000000 ,0.890397693651397000000000000000 ,0.776971651852359000000000000000 ,0.712724144627252000000000000000 ,0.790801500732210000000000000000 ,0.609247449287909000000000000000 ,0.676846539872037000000000000000 ,0.823339257172150000000000000000 ,0.602906572113115000000000000000 ,0.667531921494467000000000000000 
DA_dummy_42,DA,0.886643242497969000000000000000 ,0.923407979873587000000000000000 ,0.798293565971314000000000000000 ,0.770375318955262000000000000000 ,0.789567667244862000000000000000 ,0.664697481070532000000000000000 ,0.702450419182017000000000000000 ,0.828520781438003000000000000000 ,0.689184883285441000000000000000 ,0.731657461456669000000000000000 
DA_dummy_43,DA,0.896780334017040000000000000000 ,0.918749507797364000000000000000 ,0.758321198330683000000000000000 ,0.730016911458323000000000000000 ,0.765798927525352000000000000000 ,0.624939668926890000000000000000 ,0.804484382138851000000000000000 ,0.759268575546211000000000000000 ,0.584323985863682000000000000000 ,0.696875500639040000000000000000 
DA_dummy_44,DA,0.916156064461752000000000000000 ,0.903009097377857000000000000000 ,0.825315300535996000000000000000 ,0.686378651319677000000000000000 ,0.683845866165720000000000000000 ,0.712523858084039000000000000000 ,0.692731106615561000000000000000 ,0.770445650741813000000000000000 ,0.655863512534532000000000000000 ,0.654988475586265000000000000000 
DA_dummy_45,DA,0.934980483990688000000000000000 ,0.834622490448818000000000000000 ,0.688798724744759000000000000000 ,0.768010487580713000000000000000 ,0.801584262031405000000000000000 ,0.525973933465055000000000000000 ,0.795143958364345000000000000000 ,0.776467636343448000000000000000 ,0.729235180584252000000000000000 ,0.679059787993233000000000000000 
DA_dummy_46,DA,0.895756427451776000000000000000 ,0.870766972921358000000000000000 ,0.798973390540359000000000000000 ,0.769092229969911000000000000000 ,0.851503995633198000000000000000 ,0.571012111216752000000000000000 ,0.635253892391202000000000000000 ,0.813439855461292000000000000000 ,0.746380001853686000000000000000 ,0.696295897043471000000000000000 
DA_dummy_47,DA,0.908156625160940000000000000000 ,0.889547763221181000000000000000 ,0.814307917694210000000000000000 ,0.622932537562109000000000000000 ,0.690402219387400000000000000000 ,0.592690484767832000000000000000 ,0.727886873818854000000000000000 ,0.759423900319629000000000000000 ,0.723991576461405000000000000000 ,0.682821690576042000000000000000 
DA_dummy_48,DA,0.888938593274846000000000000000 ,0.895554705946282000000000000000 ,0.748196096657696000000000000000 ,0.646778353318436000000000000000 ,0.748234001373070000000000000000 ,0.487864847656613000000000000000 ,0.755107555116911000000000000000 ,0.807933610408009000000000000000 ,0.647465874980512000000000000000 ,0.685418647789563000000000000000 
DA_dummy_49,DA,0.911893605425036000000000000000 ,0.880208944738165000000000000000 ,0.857391973525745000000000000000 ,0.751217811433265000000000000000 ,0.782316887036133000000000000000 ,0.621694784297328000000000000000 ,0.683679914533716000000000000000 ,0.789372124497324000000000000000 ,0.696792851345853000000000000000 ,0.651048947283933000000000000000 
DA_dummy_50,DA,0.917153254610268000000000000000 ,0.882260766840653000000000000000 ,0.779306059406145000000000000000 ,0.760763395527074000000000000000 ,0.832700413719867000000000000000 ,0.638015672391896000000000000000 ,0.735410590239196000000000000000 ,0.740167224705463000000000000000 ,0.699634820334429000000000000000 ,0.698449429132768000000000000000 
GA/PA_dummy_1,GA/PA,0.856834989488893000000000000000 ,0.879394402266555000000000000000 ,0.793522895085617000000000000000 ,0.744625726662695000000000000000 ,0.705504579205830000000000000000 ,0.632326691558574000000000000000 ,0.672550585337830000000000000000 ,0.829439200893036000000000000000 ,0.726703047164341000000000000000 ,0.757260957931685000000000000000 
GA/PA_dummy_2,GA/PA,0.864090715370958000000000000000 ,0.904125576795175000000000000000 ,0.739726119739706000000000000000 ,0.776927202649435000000000000000 ,0.746369532251476000000000000000 ,0.770682845267016000000000000000 ,0.622326307789062000000000000000 ,0.805190496808563000000000000000 ,0.712555322627621000000000000000 ,0.651810986570722000000000000000 
GA/PA_dummy_3,GA/PA,0.891292862214047000000000000000 ,0.872529508067714000000000000000 ,0.757016561103987000000000000000 ,0.720750547379124000000000000000 ,0.735281613009929000000000000000 ,0.634185257842129000000000000000 ,0.717165672179695000000000000000 ,0.811809903121699000000000000000 ,0.814383712232151000000000000000 ,0.772751347802835000000000000000 
GA/PA_dummy_4,GA/PA,0.884303011556253000000000000000 ,0.835179264132439000000000000000 ,0.700163761708671000000000000000 ,0.818685384455677000000000000000 ,0.687325775658520000000000000000 ,0.625962942199778000000000000000 ,0.737460208952375000000000000000 ,0.787962123425389000000000000000 ,0.741456564433327000000000000000 ,0.784816750826893000000000000000 
GA/PA_dummy_5,GA/PA,0.827195908330157000000000000000 ,0.906015279958349000000000000000 ,0.788693017293715000000000000000 ,0.759101747795700000000000000000 ,0.828652355019211000000000000000 ,0.656382375180462000000000000000 ,0.669393537754859000000000000000 ,0.758606285240569000000000000000 ,0.778963213113747000000000000000 ,0.678082743181967000000000000000 
GA/PA_dummy_6,GA/PA,0.893918290511455000000000000000 ,0.885901635935140000000000000000 ,0.739879005514192000000000000000 ,0.751641248659267000000000000000 ,0.752698611311438000000000000000 ,0.620347945311930000000000000000 ,0.775841579566988000000000000000 ,0.784622740216517000000000000000 ,0.698905794602993000000000000000 ,0.684513669274337000000000000000 
GA/PA_dummy_7,GA/PA,0.874306169533019000000000000000 ,0.883294085739618000000000000000 ,0.781875683770783000000000000000 ,0.776007701354547000000000000000 ,0.782799795043575000000000000000 ,0.614549884898215000000000000000 ,0.687204543254707000000000000000 ,0.763309343675204000000000000000 ,0.795058601265551000000000000000 ,0.751108739638633000000000000000 
GA/PA_dummy_8,GA/PA,0.873422574013512000000000000000 ,0.879120024612188000000000000000 ,0.810017821064060000000000000000 ,0.656999776816399000000000000000 ,0.776911883411217000000000000000 ,0.687063270026126000000000000000 ,0.764569745849079000000000000000 ,0.740069213021697000000000000000 ,0.785022758639135000000000000000 ,0.719918890690513000000000000000 
GA/PA_dummy_9,GA/PA,0.829627897731493000000000000000 ,0.875623721312006000000000000000 ,0.719312588672835000000000000000 ,0.674391303886261000000000000000 ,0.790517840061372000000000000000 ,0.689776763772573000000000000000 ,0.820891813964060000000000000000 ,0.798074429508665000000000000000 ,0.723941608107273000000000000000 ,0.611997186508813000000000000000 
GA/PA_dummy_10,GA/PA,0.938448611835643000000000000000 ,0.889547759355701000000000000000 ,0.784556848336197000000000000000 ,0.780045414914241000000000000000 ,0.771923936535591000000000000000 ,0.592505387922005000000000000000 ,0.722897452113685000000000000000 ,0.797139361804683000000000000000 ,0.762422285267970000000000000000 ,0.669460317620504000000000000000 
GA/PA_dummy_11,GA/PA,0.827948936558910000000000000000 ,0.859855975480387000000000000000 ,0.707609764371793000000000000000 ,0.695712371643057000000000000000 ,0.762396828847726000000000000000 ,0.711246248558563000000000000000 ,0.718088874730583000000000000000 ,0.696227319929259000000000000000 ,0.813318456277002000000000000000 ,0.661939105536018000000000000000 
GA/PA_dummy_12,GA/PA,0.862933944389819000000000000000 ,0.885882333675768000000000000000 ,0.734033715167425000000000000000 ,0.726677885733576000000000000000 ,0.808410873254642000000000000000 ,0.702613716225552000000000000000 ,0.598791024607199000000000000000 ,0.821050988645908000000000000000 ,0.686448966058980000000000000000 ,0.777946087974584000000000000000 
GA/PA_dummy_13,GA/PA,0.896185318503984000000000000000 ,0.883955146928029000000000000000 ,0.767450990126816000000000000000 ,0.636915569073347000000000000000 ,0.775760966748565000000000000000 ,0.704497189310098000000000000000 ,0.639724972426315000000000000000 ,0.746668033032787000000000000000 ,0.818470162712766000000000000000 ,0.657030629513019000000000000000 
GA/PA_dummy_14,GA/PA,0.852533320085336000000000000000 ,0.895099433400929000000000000000 ,0.773689673203224000000000000000 ,0.746408347659383000000000000000 ,0.708937201043305000000000000000 ,0.689565334902727000000000000000 ,0.688444748196674000000000000000 ,0.793749117792779000000000000000 ,0.779894030636320000000000000000 ,0.667017053145664000000000000000 
GA/PA_dummy_15,GA/PA,0.882901457241249000000000000000 ,0.839981563064080000000000000000 ,0.723228677559488000000000000000 ,0.765246938472186000000000000000 ,0.699796329928509000000000000000 ,0.649015156991111000000000000000 ,0.700030104832230000000000000000 ,0.797341569899650000000000000000 ,0.760889689046228000000000000000 ,0.767797254059569000000000000000 
GA/PA_dummy_16,GA/PA,0.872833515007708000000000000000 ,0.910318922928280000000000000000 ,0.805689813141232000000000000000 ,0.711465166157599000000000000000 ,0.729845746739685000000000000000 ,0.687934975821869000000000000000 ,0.652648704841127000000000000000 ,0.857791302553136000000000000000 ,0.677977208045452000000000000000 ,0.767052132502189000000000000000 
GA/PA_dummy_17,GA/PA,0.928147820834364000000000000000 ,0.889077377700123000000000000000 ,0.740492533619691000000000000000 ,0.689350069322825000000000000000 ,0.817707549265728000000000000000 ,0.722648449682982000000000000000 ,0.694256797085398000000000000000 ,0.818707649976386000000000000000 ,0.717443573176011000000000000000 ,0.727190654770651000000000000000 
GA/PA_dummy_18,GA/PA,0.886799283786847000000000000000 ,0.887821266542858000000000000000 ,0.682837215538289000000000000000 ,0.763483394149489000000000000000 ,0.764045073954832000000000000000 ,0.653630428666872000000000000000 ,0.602325579358699000000000000000 ,0.827185419943062000000000000000 ,0.666618588394004000000000000000 ,0.708185313575173000000000000000 
GA/PA_dummy_19,GA/PA,0.927169091813420000000000000000 ,0.840928387813103000000000000000 ,0.803007644208313000000000000000 ,0.815023041993332000000000000000 ,0.790381892011812000000000000000 ,0.686534706620606000000000000000 ,0.727981639073028000000000000000 ,0.764276461024605000000000000000 ,0.772435231228716000000000000000 ,0.663738091885735000000000000000 
GA/PA_dummy_20,GA/PA,0.881779969978086000000000000000 ,0.847724569047878000000000000000 ,0.849337035589723000000000000000 ,0.717089642341763000000000000000 ,0.777207696715828000000000000000 ,0.677106801548799000000000000000 ,0.724118020972350000000000000000 ,0.805505304175412000000000000000 ,0.794022462684380000000000000000 ,0.726096647401575000000000000000 
GA/PA_dummy_21,GA/PA,0.897566088623962000000000000000 ,0.855962644995457000000000000000 ,0.826568116137460000000000000000 ,0.746892082534808000000000000000 ,0.774272767877498000000000000000 ,0.656267331914596000000000000000 ,0.726180670454298000000000000000 ,0.840765688119713000000000000000 ,0.707802433173926000000000000000 ,0.753274213788636000000000000000 
GA/PA_dummy_22,GA/PA,0.865417425801275000000000000000 ,0.887663233443121000000000000000 ,0.711893551775731000000000000000 ,0.787719323344303000000000000000 ,0.761628929887358000000000000000 ,0.736882677421677000000000000000 ,0.787876481030353000000000000000 ,0.798647342499481000000000000000 ,0.750601039128742000000000000000 ,0.757276612431219000000000000000 
GA/PA_dummy_23,GA/PA,0.864745899316781000000000000000 ,0.905629858465850000000000000000 ,0.800307604432212000000000000000 ,0.769201698311400000000000000000 ,0.737614276281773000000000000000 ,0.668993363753989000000000000000 ,0.688616285139238000000000000000 ,0.838010498779202000000000000000 ,0.770563394429394000000000000000 ,0.660203013322095000000000000000 
GA/PA_dummy_24,GA/PA,0.878479082817885000000000000000 ,0.891666260220632000000000000000 ,0.707274370765245000000000000000 ,0.789663937999013000000000000000 ,0.847189505229792000000000000000 ,0.637566389885388000000000000000 ,0.721026268311261000000000000000 ,0.773735966617545000000000000000 ,0.727260340471893000000000000000 ,0.723141611469359000000000000000 
GA/PA_dummy_25,GA/PA,0.854323628036047000000000000000 ,0.872937051379756000000000000000 ,0.775702984672290000000000000000 ,0.713295570387046000000000000000 ,0.782623072570109000000000000000 ,0.552710013265384000000000000000 ,0.587912446304994000000000000000 ,0.835648599261674000000000000000 ,0.749231294705690000000000000000 ,0.724772956573687000000000000000 
GA/PA_dummy_26,GA/PA,0.899722553044673000000000000000 ,0.880465060284337000000000000000 ,0.640268725489366000000000000000 ,0.794586055191777000000000000000 ,0.713389899649650000000000000000 ,0.597150996693635000000000000000 ,0.630563011559574000000000000000 ,0.779068172955707000000000000000 ,0.761616287270548000000000000000 ,0.803492425443617000000000000000 
GA/PA_dummy_27,GA/PA,0.893561279778531000000000000000 ,0.904933992431191000000000000000 ,0.839812172419359000000000000000 ,0.765282554816230000000000000000 ,0.813804041616444000000000000000 ,0.629543305444394000000000000000 ,0.716314102044643000000000000000 ,0.798334401278354000000000000000 ,0.706811567722110000000000000000 ,0.666901192686048000000000000000 
GA/PA_dummy_28,GA/PA,0.868735558126978000000000000000 ,0.889525695358922000000000000000 ,0.596939283192721000000000000000 ,0.746613685793628000000000000000 ,0.802061402502600000000000000000 ,0.658624722538288000000000000000 ,0.502375275725218000000000000000 ,0.779764984032420000000000000000 ,0.722241225715324000000000000000 ,0.755191434983586000000000000000 
GA/PA_dummy_29,GA/PA,0.833429160216474000000000000000 ,0.879886777486829000000000000000 ,0.741216400982009000000000000000 ,0.766306390890605000000000000000 ,0.744127568022908000000000000000 ,0.686032321103245000000000000000 ,0.656144683548844000000000000000 ,0.785697185905142000000000000000 ,0.848539201041886000000000000000 ,0.730773403184089000000000000000 
GA/PA_dummy_30,GA/PA,0.897763249752495000000000000000 ,0.862231104277393000000000000000 ,0.752485832628199000000000000000 ,0.729061489391272000000000000000 ,0.860745802863568000000000000000 ,0.529330080134303000000000000000 ,0.660878386766582000000000000000 ,0.805133374047777000000000000000 ,0.704921361932108000000000000000 ,0.708043764803907000000000000000 
GA/PA_dummy_31,GA/PA,0.884723529885016000000000000000 ,0.901237491106390000000000000000 ,0.727194256391844000000000000000 ,0.771941243777045000000000000000 ,0.621897714395185000000000000000 ,0.669702848377598000000000000000 ,0.747274047284007000000000000000 ,0.812229663451426000000000000000 ,0.820497254140094000000000000000 ,0.762412458940208000000000000000 
GA/PA_dummy_32,GA/PA,0.855332251146135000000000000000 ,0.871952557546519000000000000000 ,0.792510352453956000000000000000 ,0.795016614684056000000000000000 ,0.790899995677635000000000000000 ,0.590349314575590000000000000000 ,0.761749930303890000000000000000 ,0.835682469344141000000000000000 ,0.710999259528526000000000000000 ,0.746873882422577000000000000000 
GA/PA_dummy_33,GA/PA,0.864505526558729000000000000000 ,0.890974514635625000000000000000 ,0.740139555395596000000000000000 ,0.757893852978648000000000000000 ,0.738604404713893000000000000000 ,0.609400673456585000000000000000 ,0.702579246244191000000000000000 ,0.791590966454796000000000000000 ,0.652923054475915000000000000000 ,0.626426126383573000000000000000 
GA/PA_dummy_34,GA/PA,0.878833763988255000000000000000 ,0.853782081806846000000000000000 ,0.804709041914976000000000000000 ,0.707821750014438000000000000000 ,0.753182873330703000000000000000 ,0.786460499092315000000000000000 ,0.628916311449050000000000000000 ,0.771881001688877000000000000000 ,0.666974925559999000000000000000 ,0.651212606364280000000000000000 
GA/PA_dummy_35,GA/PA,0.865551905551689000000000000000 ,0.878702668363327000000000000000 ,0.773153362478608000000000000000 ,0.775585528083898000000000000000 ,0.800950195914329000000000000000 ,0.626722288758761000000000000000 ,0.706706455708075000000000000000 ,0.817794581863911000000000000000 ,0.696050545658624000000000000000 ,0.756941310953581000000000000000 
